"SpeciesLatinName","GestationTimeInYears","averagedMaturity.yrs","maxAge"
"Pipistrellus inexspectatus",NA,NA,NA
"Pipistrellus javanicus",0.195835616438356,NA,NA
"Pipistrellus maderensis",NA,NA,NA
"Pipistrellus minahassae",NA,NA,NA
"Pipistrellus nanulus",NA,NA,NA
"Pipistrellus papuanus",NA,NA,NA
"Pipistrellus paterculus",NA,NA,NA
"Pipistrellus permixtus",NA,NA,NA
"Pipistrellus pygmaeus",NA,NA,NA
"Pipistrellus rueppellii",NA,NA,NA
"Pipistrellus rusticus",0.22027397260274,NA,NA
"Pipistrellus stenopterus",NA,NA,NA
"Pipistrellus sturdeei",NA,NA,NA
"Pipistrellus subflavus",0.125232876712329,0.672684931506849,15
"Pipistrellus tenuis",0.16786301369863,0.146767123287671,NA
"Pipistrellus wattsi",NA,NA,NA
"Pipistrellus westralis",NA,NA,NA
"Pithecheir melanurus",NA,NA,NA
"Pithecheir parvus",NA,NA,NA
"Pithecheirops otion",NA,NA,NA
"Pithecia albicans",NA,NA,NA
"Plagiodontia araeum",NA,NA,NA
"Plagiodontia ipnaeum",NA,NA,NA
"Planigale novaeguineae",NA,NA,NA
"Platalina genovensium",NA,NA,NA
"Platanista minor",0.833315068493151,NA,28
"Platymops setiger",NA,NA,NA
"Platyrrhinus aurarius",NA,NA,NA
"Platyrrhinus brachycephalus",NA,NA,NA
"Platyrrhinus chocoensis",NA,NA,NA
"Platyrrhinus dorsalis",NA,NA,NA
"Platyrrhinus helleri",NA,NA,NA
"Platyrrhinus infuscus",NA,NA,NA
"Platyrrhinus recifinus",NA,NA,NA
"Platyrrhinus umbratus",NA,NA,NA
"Platyrrhinus vittatus",NA,NA,NA
"Plecotus alpinus",NA,NA,NA
"Plecotus balensis",NA,NA,NA
"Plecotus kolombatovici",NA,NA,NA
"Plecotus sardus",NA,NA,NA
"Plecotus taivanus",NA,NA,NA
"Plecotus teneriffae",NA,NA,NA
"Plerotes anchietae",NA,NA,NA
"Podogymnura aureospinula",NA,NA,NA
"Podogymnura truei",NA,NA,NA
"Podoxymys roraimae",NA,NA,NA
"Poelagus marjorita",0.0958630136986301,NA,NA
"Pogonomelomys bruijni",NA,NA,NA
"Pogonomelomys mayeri",NA,NA,NA
"Pogonomys championi",NA,NA,NA
"Pogonomys fergussoniensis",NA,NA,NA
"Pogonomys loriae",NA,NA,NA
"Pogonomys sylvestris",NA,NA,NA
"Poiana leightoni",NA,NA,NA
"Poiana richardsonii",NA,NA,5.3
"Pongo abelii",NA,NA,NA
"Potamogale velox",NA,NA,NA
"Potorous gilbertii",NA,NA,NA
"Potorous platyops",NA,NA,NA
"Praomys daltoni",0.0757260273972603,0.383561643835616,NA
"Praomys degraaffi",NA,NA,NA
"Praomys delectorum",NA,NA,NA
"Praomys derooi",NA,NA,NA
"Praomys hartwigi",NA,NA,NA
"Praomys jacksoni",0.0972328767123288,0.203287671232877,NA
"Praomys lukolelae",NA,NA,NA
"Praomys minor",NA,NA,NA
"Praomys misonnei",NA,NA,NA
"Praomys morio",0.0986027397260274,0.218383561643836,NA
"Praomys mutoni",NA,NA,NA
"Praomys obscurus",NA,NA,NA
"Praomys petteri",NA,NA,NA
"Praomys rostratus",NA,NA,NA
"Praomys verschureni",NA,NA,NA
"Presbytis chrysomelas",NA,NA,NA
"Presbytis femoralis",NA,NA,NA
"Presbytis frontata",NA,NA,NA
"Presbytis hosei",NA,NA,NA
"Presbytis natunae",NA,NA,NA
"Presbytis potenziani",NA,NA,NA
"Presbytis rubicunda",NA,NA,NA
"Presbytis siamensis",NA,NA,NA
"Prionailurus iriomotensis",NA,NA,NA
"Prionodon pardicolor",NA,NA,NA
"Prionomys batesi",NA,NA,NA
"Procapra picticaudata",NA,NA,NA
"Procapra przewalskii",NA,NA,NA
"Procolobus verus",0.459835616438356,NA,NA
"Protochromys fellowsi",NA,NA,NA
"Protoxerus aubinnii",NA,NA,NA
"Protoxerus stangeri",NA,NA,5.1
"Przewalskium albirostris",0.721671232876712,NA,18
"Psammomys vexillaris",NA,NA,NA
"Pseudantechinus mimulus",NA,NA,NA
"Pseudantechinus roryi",NA,NA,NA
"Pseudochirops albertisii",NA,NA,NA
"Pseudochirops archeri",NA,NA,NA
"Pseudochirops corinnae",NA,NA,NA
"Pseudochirops coronatus",NA,NA,NA
"Pseudochirops cupreus",NA,NA,NA
"Pseudochirulus canescens",NA,NA,NA
"Pseudochirulus caroli",NA,NA,NA
"Pseudochirulus cinereus",NA,NA,NA
"Pseudochirulus forbesi",NA,NA,NA
"Pseudochirulus herbertensis",NA,1.49104109589041,NA
"Pseudochirulus larvatus",NA,NA,NA
"Pseudochirulus mayeri",NA,NA,NA
"Pseudochirulus schlegeli",NA,NA,NA
"Pseudohydromys ellermani",NA,NA,NA
"Pseudohydromys fuscus",NA,NA,NA
"Pseudohydromys murinus",NA,NA,NA
"Pseudohydromys occidentalis",NA,NA,NA
"Pseudois schaeferi",NA,NA,NA
"Pseudomys albocinereus",0.0815068493150685,0.211890410958904,NA
"Pseudomys apodemoides",0.121890410958904,NA,NA
"Pseudomys bolami",NA,NA,NA
"Pseudomys calabyi",NA,NA,NA
"Pseudomys delicatulus",0.0818904109589041,NA,NA
"Pseudomys desertor",0.0793424657534247,0.217315068493151,NA
"Pseudomys fieldi",0.0807945205479452,NA,NA
"Pseudomys glaucus",NA,NA,NA
"Pseudomys gouldii",NA,NA,NA
"Pseudomys gracilicaudatus",0.073972602739726,NA,NA
"Pseudomys hermannsburgensis",0.0863013698630137,0.250767123287671,NA
"Pseudomys johnsoni",NA,NA,NA
"Pseudomys nanus",0.0657260273972603,0.278630136986301,NA
"Pseudomys novaehollandiae",0.0862465753424658,0.334356164383562,NA
"Pseudomys occidentalis",NA,NA,NA
"Pseudomys oralis",NA,NA,NA
"Pseudomys patrius",NA,NA,NA
"Pseudomys pilligaensis",NA,NA,NA
"Pteropus intermedius",NA,NA,NA
"Pteropus keyensis",NA,NA,NA
"Pteropus leucopterus",NA,NA,NA
"Pteropus lombocensis",NA,NA,NA
"Pteropus loochoensis",NA,NA,NA
"Pteropus macrotis",NA,NA,NA
"Pteropus mahaganus",NA,NA,NA
"Pteropus mariannus",NA,NA,NA
"Pteropus melanopogon",NA,NA,NA
"Pteropus melanotus",0.428575342465753,0.576575342465753,NA
"Pteropus molossinus",NA,NA,NA
"Pteropus neohibernicus",NA,NA,NA
"Pteropus nitendiensis",NA,NA,NA
"Pteropus ocularis",NA,NA,NA
"Pteropus ornatus",0.514301369863014,2.06890410958904,NA
"Pteropus pelewensis",NA,NA,NA
"Pteropus personatus",NA,NA,NA
"Pteropus pilosus",NA,NA,NA
"Pteropus pohlei",NA,NA,NA
"Pteropus rayneri",NA,NA,NA
"Pteropus rennelli",NA,NA,NA
"Pteropus rufus",NA,NA,NA
"Pteropus samoensis",NA,NA,NA
"Pteropus seychellensis",0.428575342465753,NA,NA
"Pteropus speciosus",NA,NA,NA
"Pteropus subniger",NA,NA,NA
"Pteropus temminckii",NA,NA,NA
"Pteropus tokudae",NA,NA,NA
"Pteropus tonganus",0.458328767123288,NA,NA
"Pteropus tuberculatus",NA,NA,NA
"Pteropus ualanus",NA,NA,NA
"Pteropus vetulus",NA,NA,NA
"Pteropus woodfordi",NA,NA,NA
"Pteropus yapensis",NA,NA,NA
"Pudu mephistophiles",NA,NA,10
"Punomys kofordi",NA,NA,NA
"Punomys lemminus",NA,NA,NA
"Rhizoplagiodontia lemkei",NA,NA,NA
"Rhipidomys macconnelli",NA,NA,NA
"Rhipidomys macrurus",NA,NA,NA
"Rhipidomys mastacalis",NA,0.254246575342466,NA
"Rhipidomys modicus",NA,NA,NA
"Pygathrix cinerea",NA,NA,NA
"Pygathrix nigripes",NA,NA,NA
"Pygeretmus platyurus",NA,NA,NA
"Pygeretmus pumilio",0.0753424657534247,NA,NA
"Pygeretmus shitkovi",NA,NA,NA
"Pygoderma bilabiatum",NA,NA,NA
"Quemisia gravis",NA,NA,NA
"Rhipidomys wetzeli",NA,NA,NA
"Rhizomys pruinosus",NA,NA,NA
"Rhizomys sinensis",NA,NA,NA
"Rousettus bidens",NA,NA,NA
"Rousettus celebensis",NA,NA,NA
"Rousettus linduensis",NA,NA,NA
"Rousettus madagascariensis",0.347616438356164,NA,NA
"Rousettus obliviosus",NA,NA,NA
"Rousettus spinalatus",NA,NA,NA
"Rubrisciurus rubriventer",NA,NA,NA
"Rucervus schomburgki",NA,NA,NA
"Rhipidomys ochrogaster",NA,NA,NA
"Rhipidomys venezuelae",NA,NA,NA
"Rhipidomys venustus",NA,NA,NA
"Rhogeessa aeneus",NA,NA,NA
"Rhogeessa alleni",NA,NA,NA
"Rhogeessa genowaysi",NA,NA,NA
"Rhogeessa gracilis",NA,NA,NA
"Rhogeessa hussoni",NA,NA,NA
"Ruwenzorisorex suncoides",NA,NA,NA
"Saccolaimus flaviventris",NA,NA,NA
"Saccolaimus mixtus",NA,NA,NA
"Saccolaimus peli",NA,NA,NA
"Saccolaimus saccolaimus",NA,NA,NA
"Saccopteryx antioquensis",NA,NA,NA
"Saccopteryx canescens",NA,NA,NA
"Saccopteryx gymnura",NA,NA,NA
"Saccopteryx leptura",NA,NA,NA
"Saccostomus mearnsi",NA,NA,NA
"Saguinus fuscicollis",0.405479452054795,1.114,24.5
"Raphicerus sharpei",0.583315068493151,NA,14
"Rattus adustus",NA,NA,NA
"Rattus andamanensis",NA,NA,NA
"Rattus annandalei",NA,NA,NA
"Rattus arfakiensis",NA,NA,NA
"Rattus argentiventer",0.0586301369863014,0.149095890410959,NA
"Rattus arrogans",NA,NA,NA
"Rattus baluensis",NA,NA,NA
"Rattus blangorum",NA,NA,NA
"Rattus bontanus",NA,NA,NA
"Rattus burrus",NA,NA,NA
"Rattus colletti",NA,NA,NA
"Rattus elaphinus",NA,NA,NA
"Rattus enganus",NA,NA,NA
"Rattus everetti",NA,NA,NA
"Rattus exulans",0.0584657534246575,0.157287671232877,NA
"Rattus feliceus",NA,NA,NA
"Rattus giluwensis",NA,NA,NA
"Rattus hainaldi",NA,NA,NA
"Rattus hoffmanni",NA,NA,NA
"Rattus hoogerwerfi",NA,NA,NA
"Rattus jobiensis",NA,NA,NA
"Rattus koopmani",NA,NA,NA
"Rattus korinchi",NA,NA,NA
"Rattus leucopus",NA,0.279643835616438,NA
"Rattus losea",NA,NA,NA
"Rattus lugens",NA,NA,NA
"Rattus macleari",NA,NA,NA
"Rattus marmosurus",NA,NA,NA
"Rattus mindorensis",NA,NA,NA
"Rattus mollicomulus",NA,NA,NA
"Rattus montanus",NA,NA,NA
"Rattus mordax",NA,NA,NA
"Rattus morotaiensis",NA,NA,NA
"Rattus nativitatis",NA,NA,NA
"Rattus niobe",NA,NA,NA
"Rattus nitidus",NA,NA,NA
"Rattus novaeguineae",NA,NA,NA
"Rattus omichlodes",NA,NA,NA
"Rattus osgoodi",NA,NA,NA
"Rattus palmarum",NA,NA,NA
"Rattus pelurus",NA,NA,NA
"Rattus pococki",NA,NA,NA
"Rattus praetor",NA,NA,NA
"Rattus pyctoris",NA,NA,NA
"Rattus ranjiniae",NA,NA,NA
"Rattus richardsoni",NA,NA,NA
"Rattus salocco",NA,NA,NA
"Rattus sanila",NA,NA,NA
"Rattus satarae",NA,NA,NA
"Rattus simalurensis",NA,NA,NA
"Rattus sordidus",0.059972602739726,0.140493150684932,NA
"Rattus steini",NA,NA,NA
"Rattus stoicus",NA,NA,NA
"Rattus tanezumi",NA,NA,NA
"Rattus tawitawiensis",NA,NA,NA
"Rattus timorensis",NA,NA,NA
"Rattus tiomanicus",0.0602465753424657,NA,NA
"Rattus tunneyi",0.0610684931506849,0.433315068493151,NA
"Rattus vandeuseni",NA,NA,NA
"Rattus verecundus",0.064986301369863,NA,NA
"Rattus villosissimus",NA,NA,NA
"Rattus xanthurus",NA,NA,NA
"Ratufa macroura",0.0767123287671233,2.03413698630137,NA
"Reithrodon typicus",NA,NA,NA
"Reithrodontomys brevirostris",NA,NA,NA
"Reithrodontomys burti",NA,NA,NA
"Reithrodontomys chrysopsis",NA,NA,NA
"Reithrodontomys creper",NA,NA,NA
"Reithrodontomys darienensis",NA,NA,NA
"Reithrodontomys fulvescens",NA,NA,NA
"Reithrodontomys gracilis",NA,NA,NA
"Reithrodontomys hirsutus",NA,NA,NA
"Reithrodontomys mexicanus",NA,NA,NA
"Reithrodontomys microdon",NA,NA,NA
"Reithrodontomys montanus",0.0575342465753425,0.169506849315068,NA
"Reithrodontomys paradoxus",NA,NA,NA
"Reithrodontomys raviventris",0.0616438356164384,NA,2.6
"Reithrodontomys rodriguezi",NA,NA,NA
"Reithrodontomys spectabilis",NA,NA,NA
"Reithrodontomys sumichrasti",NA,NA,NA
"Reithrodontomys tenuirostris",NA,NA,NA
"Reithrodontomys zacatecae",NA,NA,NA
"Rhabdomys dilectus",NA,NA,NA
"Rhagamys orthodon",NA,NA,NA
"Rhagomys longilingua",NA,NA,NA
"Rhagomys rufescens",NA,NA,NA
"Rheithrosciurus macrotis",NA,NA,NA
"Rheomys mexicanus",NA,NA,NA
"Rheomys raptor",NA,NA,NA
"Rheomys thomasi",NA,NA,NA
"Rheomys underwoodi",NA,NA,NA
"Rhinolophus acuminatus",NA,NA,NA
"Rhinolophus adami",NA,NA,NA
"Rhinolophus affinis",NA,NA,NA
"Rhinolophus arcuatus",NA,NA,NA
"Rhinolophus beddomei",NA,NA,NA
"Rhinolophus blasii",0.249972602739726,NA,NA
"Rhinolophus bocharicus",NA,NA,NA
"Rhinolophus borneensis",NA,NA,NA
"Rhinolophus canuti",NA,NA,NA
"Rhinolophus capensis",0.295808219178082,1.08556164383562,NA
"Rhinolophus celebensis",NA,NA,NA
"Rhinolophus clivosus",NA,NA,NA
"Rhinolophus coelophyllus",NA,NA,NA
"Rhinolophus cognatus",NA,NA,NA
"Rhinolophus convexus",NA,NA,NA
"Rhinolophus cornutus",NA,NA,NA
"Rhinolophus creaghi",NA,NA,NA
"Rhinolophus darlingi",NA,NA,NA
"Rhinolophus deckenii",NA,NA,NA
"Rhinolophus denti",NA,NA,NA
"Rhinolophus eloquens",NA,NA,NA
"Rhinolophus euryotis",NA,NA,NA
"Rhinolophus formosae",NA,NA,NA
"Rhinolophus fumigatus",0.253534246575342,NA,NA
"Rhinolophus guineensis",NA,NA,NA
"Rhinolophus hildebrandtii",0.253534246575342,NA,NA
"Rhinolophus hilli",NA,NA,NA
"Rhinolophus hillorum",NA,NA,NA
"Rhinolophus imaizumii",NA,NA,NA
"Rhinolophus inops",NA,NA,NA
"Rhinolophus keyensis",NA,NA,NA
"Rhinolophus landeri",0.327698630136986,NA,NA
"Rhinolophus lepidus",NA,NA,NA
"Rhinolophus luctus",NA,NA,NA
"Rhinolophus maclaudi",NA,NA,NA
"Rhinolophus macrotis",NA,NA,NA
"Rhinolophus madurensis",NA,NA,NA
"Rhinolophus maendeleo",NA,NA,NA
"Rhinolophus malayanus",NA,NA,NA
"Rhinolophus marshalli",NA,NA,NA
"Rhinolophus mehelyi",NA,NA,NA
"Rhinolophus mitratus",NA,NA,NA
"Rhinolophus monoceros",NA,NA,NA
"Rhinolophus montanus",NA,NA,NA
"Rhinolophus nereis",NA,NA,NA
"Rhinolophus osgoodi",NA,NA,NA
"Rhinolophus paradoxolophus",NA,NA,NA
"Rhinolophus pearsonii",NA,NA,NA
"Rhinolophus philippinensis",NA,NA,NA
"Rhinolophus pusillus",NA,NA,NA
"Rhinolophus rex",NA,NA,NA
"Rhinolophus robinsoni",NA,NA,NA
"Rhinolophus rouxii",0.338465753424658,1.23591780821918,5
"Rhinolophus rufus",NA,NA,NA
"Rhinolophus ruwenzorii",NA,NA,NA
"Rhinolophus sakejiensis",NA,NA,NA
"Rhinolophus sedulus",NA,NA,NA
"Rhinolophus shameli",NA,NA,NA
"Rhinolophus shortridgei",NA,NA,NA
"Rhinolophus siamensis",NA,NA,NA
"Rhinolophus silvestris",NA,NA,NA
"Rhinolophus simulator",0.249972602739726,NA,NA
"Rhinolophus sinicus",NA,NA,NA
"Rhinolophus stheno",NA,NA,NA
"Rhinolophus subbadius",NA,NA,NA
"Rhinolophus subrufus",NA,NA,NA
"Rhinolophus swinnyi",0.249972602739726,NA,NA
"Rhinolophus thomasi",NA,NA,NA
"Rhinolophus trifoliatus",NA,NA,NA
"Rhinolophus virgo",NA,NA,NA
"Rhinolophus yunanensis",NA,NA,NA
"Rhinolophus ziama",NA,NA,NA
"Rhinonicteris aurantia",0.406575342465753,1.23591780821918,NA
"Rhinophylla alethina",NA,NA,NA
"Rhinophylla fischerae",NA,NA,NA
"Rhinophylla pumilio",NA,NA,NA
"Rhinopithecus avunculus",0.547945205479452,NA,NA
"Rhinopithecus brelichi",0.547945205479452,NA,NA
"Rhinopoma macinnesi",NA,NA,NA
"Rhinopoma microphyllum",0.314712328767123,1.77780821917808,NA
"Rhinopoma muscatellum",NA,NA,NA
"Rhinosciurus laticaudatus",NA,NA,NA
"Rhipidomys austrinus",NA,NA,NA
"Rhipidomys caucensis",NA,NA,NA
"Rhipidomys couesi",NA,NA,NA
"Rhipidomys emiliae",NA,NA,NA
"Rhipidomys fulviventer",NA,NA,NA
"Rhipidomys gardneri",NA,NA,NA
"Rhipidomys latimanus",NA,NA,NA
"Rhipidomys leucodactylus",NA,NA,NA
"Saguinus graellsi",NA,NA,NA
"Saguinus inustus",NA,NA,NA
"Saguinus martinsi",NA,NA,NA
"Saguinus melanoleucus",NA,NA,NA
"Saguinus niger",NA,NA,NA
"Saguinus nigricollis",NA,NA,15.2
"Saguinus pileatus",NA,NA,NA
"Saguinus tripartitus",NA,NA,NA
"Saiga borealis",NA,NA,NA
"Spalax graecus",NA,NA,NA
"Spalax judaei",NA,NA,NA
"Spalax leucodon",0.0799452054794521,NA,4.5
"Spalax microphthalmus",NA,NA,NA
"Spalax nehringi",NA,NA,NA
"Spalax uralensis",NA,NA,NA
"Spalax zemni",NA,NA,NA
"Spelaeomys florensis",NA,NA,NA
"Spermophilopsis leptodactylus",0.124986301369863,NA,NA
"Spermophilus adocetus",NA,NA,NA
"Spermophilus alashanicus",NA,NA,NA
"Spermophilus annulatus",NA,NA,NA
"Spermophilus armatus",0.0671232876712329,1.15317808219178,5
"Spermophilus atricapillus",NA,NA,NA
"Spermophilus beecheyi",0.0777260273972603,1,5
"Spermophilus beldingi",0.0717534246575342,1.15317808219178,NA
"Sorex planiceps",NA,NA,NA
"Sorex portenkoi",NA,NA,NA
"Sorex preblei",NA,NA,NA
"Sorex pribilofensis",NA,NA,NA
"Sorex raddei",NA,NA,NA
"Sorex samniticus",NA,NA,NA
"Sorex satunini",NA,NA,NA
"Sorex saussurei",NA,NA,NA
"Sorex sclateri",NA,NA,NA
"Sorex shinto",NA,NA,NA
"Sorex sinalis",NA,NA,NA
"Sorex sonomae",NA,NA,NA
"Sorex stizodon",NA,NA,NA
"Sorex tenellus",NA,NA,NA
"Sorex thibetanus",NA,NA,NA
"Sorex ugyunak",NA,NA,NA
"Sorex unguiculatus",0.0767123287671233,0.762383561643836,1.5
"Spermophilus brevicauda",NA,NA,NA
"Spermophilus brunneus",0.0671232876712329,NA,NA
"Spermophilus canus",NA,NA,NA
"Spermophilus dauricus",0.0821917808219178,NA,NA
"Spermophilus elegans",0.0629315068493151,NA,NA
"Saimiri ustus",NA,NA,NA
"Saimiri vanzolinii",NA,NA,NA
"Salanoia concolor",NA,NA,4.8
"Salinoctomys loschalchalerosorum",NA,NA,NA
"Salinomys delicatus",NA,NA,NA
"Salpingotulus michaelis",NA,NA,NA
"Salpingotus crassicauda",NA,NA,NA
"Salpingotus heptneri",NA,NA,NA
"Salpingotus kozlovi",NA,NA,NA
"Salpingotus pallidus",NA,NA,NA
"Salpingotus thomasi",NA,NA,NA
"Sauromys petrophilus",NA,NA,NA
"Scapanulus oweni",NA,NA,NA
"Scapanus latimanus",0.10958904109589,NA,3
"Scapanus townsendii",NA,NA,NA
"Scapteromys aquaticus",NA,NA,NA
"Scapteromys tumidus",NA,NA,NA
"Scaptochirus moschatus",NA,NA,NA
"Scaptonyx fusicaudus",NA,NA,NA
"Sciurillus pusillus",NA,NA,NA
"Sciurotamias forresti",NA,NA,NA
"Sciurus alleni",NA,NA,NA
"Sciurus anomalus",NA,NA,NA
"Sciurus arizonensis",NA,NA,NA
"Sciurus colliaei",NA,NA,NA
"Sciurus flammifer",NA,NA,NA
"Sciurus gilvigularis",NA,NA,NA
"Sciurus igniventris",NA,NA,NA
"Sciurus nayaritensis",NA,NA,NA
"Sciurus oculatus",NA,NA,NA
"Sciurus pucheranii",NA,NA,NA
"Sciurus pyrrhinus",NA,NA,NA
"Sciurus richmondi",NA,NA,NA
"Sciurus sanborni",NA,NA,NA
"Sciurus spadiceus",NA,NA,NA
"Sciurus yucatanensis",NA,NA,NA
"Scleronycteris ega",NA,NA,NA
"Scolomys melanops",NA,NA,NA
"Scolomys ucayalensis",NA,NA,NA
"Scoteanax rueppellii",NA,NA,NA
"Scotinomys xerampelinus",0.0918630136986301,0.16227397260274,NA
"Scotoecus albigula",NA,NA,NA
"Scotoecus albofuscus",NA,NA,NA
"Scotoecus hindei",NA,NA,NA
"Scotoecus hirundo",NA,NA,NA
"Scotoecus pallidus",NA,NA,NA
"Scotomanes ornatus",NA,NA,NA
"Scotonycteris ophiodon",NA,NA,NA
"Scotonycteris zenkeri",NA,NA,NA
"Scotophilus borbonicus",0.507671232876712,NA,NA
"Scotophilus celebensis",NA,NA,NA
"Scotophilus collinus",NA,NA,NA
"Scotophilus dinganii",NA,NA,NA
"Scotophilus heathii",0.308767123287671,0.528520547945205,NA
"Scotophilus kuhlii",0.301369863013699,0.664767123287671,NA
"Scotophilus leucogaster",0.624986301369863,NA,NA
"Scotophilus nigrita",NA,NA,NA
"Scotophilus nucella",NA,NA,NA
"Scotophilus nux",NA,NA,NA
"Scotophilus robustus",NA,NA,NA
"Scotophilus viridis",NA,NA,NA
"Scotorepens greyii",NA,NA,NA
"Scotorepens orion",NA,NA,NA
"Scotorepens sanborni",NA,NA,NA
"Scotozous dormeri",NA,NA,NA
"Scutisorex somereni",NA,NA,NA
"Selevinia betpakdalaensis",NA,NA,NA
"Semnopithecus ajax",NA,NA,NA
"Semnopithecus dussumieri",NA,NA,NA
"Semnopithecus hector",NA,NA,NA
"Semnopithecus hypoleucos",NA,NA,NA
"Semnopithecus priam",NA,NA,NA
"Semnopithecus schistaceus",NA,NA,NA
"Sicista armenica",NA,NA,NA
"Sicista caucasica",NA,NA,NA
"Sicista caudata",NA,NA,NA
"Sicista concolor",NA,NA,NA
"Sicista kazbegica",NA,NA,NA
"Sicista kluchorica",NA,NA,NA
"Sicista napaea",0.0547945205479452,NA,NA
"Sicista pseudonapaea",NA,NA,NA
"Sicista severtzovi",NA,NA,NA
"Sicista strandi",NA,NA,NA
"Sicista subtilis",NA,NA,NA
"Sicista tianshanica",NA,NA,NA
"Sigmodon alleni",0.1,NA,NA
"Sigmodon alstoni",NA,0.170931506849315,NA
"Sigmodon arizonae",NA,NA,NA
"Sigmodon fulviventer",0.1,NA,NA
"Sigmodon hirsutus",NA,NA,NA
"Sigmodon inopinatus",NA,NA,NA
"Sigmodon leucotis",0.0958630136986301,NA,NA
"Sigmodon mascotensis",NA,NA,NA
"Sigmodon ochrognathus",0.0947671232876712,0.139780821917808,NA
"Sigmodon peruanus",NA,NA,NA
"Sigmodon planifrons",NA,NA,NA
"Sigmodon toltecus",NA,NA,NA
"Sigmodon zanjonensis",NA,NA,NA
"Sigmodontomys alfari",NA,NA,NA
"Sigmodontomys aphrastus",NA,NA,NA
"Simias concolor",NA,NA,NA
"Sminthopsis aitkeni",NA,NA,NA
"Sminthopsis archeri",NA,NA,NA
"Sminthopsis bindi",NA,NA,NA
"Sminthopsis boullangerensis",NA,NA,NA
"Sminthopsis butleri",NA,NA,NA
"Sminthopsis fuliginosus",NA,NA,NA
"Sminthopsis gilberti",NA,NA,NA
"Sminthopsis granulipes",NA,NA,NA
"Sminthopsis hirtipes",NA,NA,NA
"Sminthopsis leucopus",0.0474520547945205,0.986438356164384,2.5
"Sminthopsis longicaudata",0.0389315068493151,NA,5
"Sminthopsis murina",0.0342465753424658,0.497287671232877,2
"Sminthopsis psammophila",NA,NA,5
"Solenodon arredondoi",NA,NA,NA
"Solenodon marcanoi",NA,NA,NA
"Solisorex pearsoni",NA,NA,NA
"Solomys ponceleti",NA,NA,NA
"Solomys salamonis",NA,NA,NA
"Solomys salebrosus",NA,NA,NA
"Solomys sapientis",NA,NA,NA
"Solomys spriggsarum",NA,NA,NA
"Sommeromys macrorhinos",NA,NA,NA
"Sorex alaskanus",NA,NA,NA
"Sorex antinorii",NA,NA,NA
"Sorex arizonae",NA,NA,NA
"Sorex arunchi",NA,NA,NA
"Sorex asper",NA,NA,NA
"Sorex averini",NA,NA,NA
"Sorex bairdi",NA,NA,NA
"Sorex bedfordiae",NA,NA,NA
"Sorex bendirii",NA,NA,NA
"Sorex buchariensis",NA,NA,NA
"Sorex camtschatica",NA,NA,NA
"Sorex cansulus",NA,NA,NA
"Sorex cylindricauda",NA,NA,NA
"Sorex daphaenodon",NA,NA,NA
"Sorex dispar",NA,NA,NA
"Sorex emarginatus",NA,NA,NA
"Sorex excelsus",NA,NA,NA
"Sorex gaspensis",NA,NA,NA
"Sorex gracillimus",NA,NA,NA
"Sorex granarius",NA,NA,NA
"Sorex haydeni",0.0561643835616438,NA,NA
"Sorex hosonoi",NA,NA,NA
"Sorex jacksoni",NA,NA,NA
"Sorex kozlovi",NA,NA,NA
"Sorex leucogaster",NA,NA,NA
"Sorex longirostris",NA,0.330684931506849,NA
"Sorex lyelli",NA,NA,NA
"Sorex macrodon",NA,NA,NA
"Sorex maritimensis",NA,NA,NA
"Sorex merriami",NA,NA,NA
"Sorex milleri",NA,NA,NA
"Sorex ventralis",NA,NA,NA
"Sorex veraecrucis",NA,NA,NA
"Sorex veraepacis",NA,NA,NA
"Sorex volnuchini",NA,NA,NA
"Sorex yukonicus",NA,NA,NA
"Soriculus nigrescens",NA,NA,NA
"Sousa teuszii",NA,NA,NA
"Spalax arenarius",NA,NA,NA
"Spalax carmeli",NA,NA,NA
"Spalax giganteus",NA,NA,NA
"Spalax golani",NA,NA,NA
"Aeretes melanopterus",NA,NA,NA
"Aeromys tephromelas",NA,NA,NA
"Aeromys thomasi",NA,NA,NA
"Aethalops aequalis",NA,NA,NA
"Aethalops alecto",NA,NA,NA
"Aethomys bocagei",NA,NA,NA
"Spermophilus erythrogenys",NA,NA,NA
"Spermophilus franklinii",0.0767123287671233,0.903753424657534,NA
"Spermophilus fulvus",0.0833150684931507,NA,NA
"Spermophilus lateralis",0.0778630136986301,1.15317808219178,NA
"Spermophilus madrensis",NA,NA,NA
"Spermophilus major",NA,NA,NA
"Spermophilus mexicanus",NA,NA,NA
"Spermophilus mohavensis",0.0666027397260274,NA,NA
"Spermophilus mollis",NA,NA,NA
"Spermophilus musicus",NA,NA,NA
"Spermophilus pallidicauda",NA,NA,NA
"Spermophilus parryii",0.0689315068493151,1.15317808219178,NA
"Spermophilus perotensis",NA,NA,NA
"Spermophilus ralli",NA,NA,NA
"Spermophilus relictus",NA,NA,NA
"Spermophilus richardsonii",0.0624657534246575,0.932301369863014,NA
"Spermophilus saturatus",NA,NA,NA
"Spermophilus spilosoma",NA,1.01706849315069,NA
"Spermophilus suslicus",0.0614794520547945,NA,NA
"Spermophilus tereticaudus",0.0755342465753425,0.889945205479452,NA
"Spermophilus townsendii",0.0604109589041096,1.13380821917808,NA
"Spermophilus tridecemlineatus",0.0753424657534247,0.72372602739726,NA
"Spermophilus undulatus",0.0693972602739726,NA,NA
"Spermophilus variegatus",0.0821917808219178,1.15317808219178,NA
